Time,Channel A,Channel B
(us),(mV),(mV)

5.40811204,2.16071033,-59.67894363
5.41211204,2.74666595,-18.00592041
5.41611204,2.45368814,21.94280815
5.42011204,1.96539199,64.60768127
5.42411204,2.16071033,101.84025574
5.42811204,2.45368814,139.82054138
5.43211204,2.64900661,174.33697510
5.43611204,3.24106574,201.22378540
5.44011204,2.74666595,229.08717346
5.44411204,3.04574704,247.33724976
5.44811204,2.74666595,265.34317017
5.45211204,3.04574704,271.50790405
5.45611204,2.85042882,271.50790405
5.46011204,2.85042882,268.79174805
5.46411204,2.85042882,260.90270996
5.46811204,3.04574704,242.89678955
5.47211204,2.74666595,222.67828369
5.47611204,2.94808793,194.31134033
5.48011204,2.06305122,164.23533630
5.48411204,2.35602903,131.68736267
5.48811204,1.86162913,91.23508453
5.49211204,1.56865132,51.28635025
5.49611204,1.17801452,10.84932995
5.50011204,1.76396978,-30.33539581
5.50411204,0.98269600,-70.78768158
5.50811204,1.76396978,-111.46884918
5.51211204,1.37333298,-148.21313477
5.51611204,0.98269600,-181.50883484
5.52011204,1.27567363,-210.60821533
5.52411204,1.17801452,-237.49502563
5.52811204,1.66631055,-254.50910950
5.53211204,1.27567363,-268.07455444
5.53611204,1.27567363,-275.21591187
5.54011204,1.86162913,-276.94021606
5.54411204,1.86162913,-271.52316284
5.54811204,1.27567363,-261.16210938
5.55211204,1.76396978,-244.39219666
5.55611204,1.47099209,-221.96110535
5.56011203,1.76396978,-193.83830261
5.56411203,1.56865132,-162.77046204
5.56811203,2.16071033,-127.50632477
5.57211203,2.55134726,-85.32975006
5.57611203,2.16071033,-47.85301971
5.58011203,2.16071033,-8.88088608
5.58411203,2.25836945,37.23257828
5.58811203,2.25836945,73.48856354
5.59211203,2.25836945,113.17788696
5.59611203,2.55134726,153.14187622
5.60011203,2.55134726,184.20970154
5.60411203,3.04574704,212.31726074
5.60811203,3.04574704,236.73207092
5.61211203,2.94808793,255.22627258
5.61611203,2.64900661,266.33502197
5.62011203,2.45368814,272.98806763
5.62411203,2.74666595,274.46820068
5.62811203,2.85042882,266.82330322
5.63211203,2.45368814,254.24967957
5.63611203,2.55134726,237.23562622
5.64011203,2.74666595,215.52169800
5.64411203,2.64900661,185.68984985
5.64811203,2.06305122,152.39416504
5.65211203,2.55134726,118.61018372
5.65611203,2.35602903,78.17315674
5.66011203,2.16071033,35.99658203
5.66411203,1.86162913,-3.95214677
5.66811203,1.86162913,-45.86931610
5.67211203,1.76396978,-85.57389069
5.67611203,1.66631055,-124.54602814
5.68011203,1.56865132,-162.28216553
5.68411203,1.17801452,-191.62570190
5.68811203,1.37333298,-217.76481628
5.69211203,1.08035517,-241.93545532
5.69611203,0.68361461,-260.67382812
5.70011203,1.56865132,-272.75915527
5.70411203,1.08035517,-278.17620850
5.70811203,1.56865132,-276.20776367
5.71211203,1.27567363,-272.25561523
5.71611203,0.78127384,-255.74510193
5.72011203,1.56865132,-237.49502563
5.72411203,1.66631055,-212.57666016
5.72811203,1.66631055,-181.75297546
5.73211203,2.06305122,-151.17343140
5.73611203,2.06305122,-115.17684937
5.74011203,2.35602903,-74.96871185
5.74411203,2.55134726,-33.05154419
5.74811203,1.86162913,6.89718294
5.75211203,2.25836945,46.60176086
5.75611203,2.64900661,88.27478790
5.76011203,2.16071033,123.29476929
5.76411203,2.85042882,161.51921082
5.76811203,2.45368814,194.81489563
5.77211203,2.94808793,219.47384644
5.77611203,2.74666595,243.64450073
5.78011203,2.55134726,258.18655396
5.78411203,2.85042882,271.26376343
5.78811203,2.35602903,271.50790405
5.79211203,2.85042882,270.02774048
5.79611203,2.16071033,266.33502197
5.80011203,2.16071033,247.58139038
5.80411203,2.94808793,229.33132935
5.80811203,2.45368814,204.67236328
5.81211203,2.16071033,175.08468628
5.81611203,2.16071033,139.33224487
5.82011203,2.35602903,104.55640411
5.82411203,2.25836945,67.06442261
5.82811203,1.96539199,24.39954758
5.83211203,2.16071033,-15.54918003
5.83611203,1.96539199,-57.46635056
5.84011203,1.47099209,-99.13937378
5.84411203,1.66631055,-134.15936279
5.84811203,1.08035517,-170.90364075
5.85211203,1.37333298,-203.20747375
5.85611203,1.08035517,-228.85829163
5.86011203,1.17801452,-249.58035278
5.86411203,1.27567363,-263.63412476
5.86811203,1.47099209,-273.49160767
5.87211203,0.87893307,-278.67974854
5.87611203,0.98269600,-273.00332642
5.88011203,0.78127384,-264.61071777
5.88411203,0.87893307,-254.50910950
5.88811203,1.47099209,-229.85014343
5.89211203,1.86162913,-204.68762207
5.89611203,1.86162913,-172.13964844
5.90011203,2.06305122,-136.12780762
5.90411203,1.47099209,-101.61136627
5.90811203,1.66631055,-59.93835068
5.91211203,2.25836945,-21.46977043
5.91611202,2.25836945,19.22665977
5.92011202,2.85042882,61.89153290
5.92411202,2.55134726,102.58795929
5.92811202,2.35602903,137.85209656
5.93211202,2.06305122,172.36853027
5.93611202,2.55134726,202.70391846
5.94011202,2.35602903,230.56732178
5.94411202,2.94808793,248.57324219
5.94811202,2.74666595,263.61886597
5.95211202,2.64900661,270.51605225
5.95611202,2.85042882,272.24035645
5.96011202,2.25836945,269.78359985
5.96411202,2.85042882,258.43072510
5.96811202,2.16071033,243.14094543
5.97211202,2.35602903,225.39443970
5.97611202,2.74666595,195.30319214
5.98011202,2.55134726,163.48764038
5.98411202,2.16071033,127.97936249
5.98811202,2.55134726,90.50263977
5.99211202,1.27567363,50.55390549
5.99611202,1.47099209,8.62147808
6.00011202,1.86162913,-32.56324768
6.00411202,2.25836945,-70.03997803
6.00811202,1.56865132,-110.98055267
6.01211202,0.87893307,-148.21313477
6.01611202,1.27567363,-180.77638245
6.02011202,1.08035517,-211.35592651
6.02411202,1.27567363,-237.98332214
6.02811202,0.98269600,-254.99739075
6.03211202,0.98269600,-268.80700684
6.03611202,1.27567363,-277.93206787
6.04011202,1.37333298,-277.19961548
6.04411202,1.27567363,-270.77545166
6.04811202,1.47099209,-262.64227295
6.05211202,1.96539199,-243.90391541
6.05611202,1.17801452,-223.68539429
6.06011202,1.66631055,-196.55445862
6.06411202,2.06305122,-162.02276611
6.06811202,1.96539199,-125.03432465
6.07211202,2.16071033,-88.79360199
6.07611202,2.25836945,-49.08901978
6.08011202,2.25836945,-8.88088608
6.08411202,2.16071033,33.78398895
6.08811202,2.74666595,76.69300842
6.09211202,2.74666595,115.16159058
6.09611202,2.16071033,149.67802429
6.10011202,2.55134726,185.44570923
6.10411202,2.45368814,211.82896423
6.10811202,3.04574704,235.25192261
6.11211202,2.64900661,254.98213196
6.11611202,3.14340663,266.82330322
6.12011202,3.04574704,272.74389648
6.12411202,2.25836945,272.74389648
6.12811202,2.25836945,269.03588867
6.13211202,2.35602903,253.50199890
6.13611202,2.35602903,237.23562622
6.14011202,2.74666595,213.30911255
6.14411202,2.55134726,185.44570923
6.14811202,2.35602903,152.63832092
6.15211202,2.25836945,115.89403534
6.15611202,2.45368814,78.66145325
6.16011202,2.06305122,36.74428177
6.16411202,1.56865132,-5.92059040
6.16811202,0.78127384,-43.90087509
6.17211202,1.17801452,-86.56575012
6.17611202,1.47099209,-126.02617645
6.18011202,1.37333298,-160.29846191
6.18411202,1.08035517,-192.35815430
6.18811202,0.68361461,-219.97740173
6.19211202,0.87893307,-244.14805603
6.19611202,1.17801452,-257.71353149
6.20011202,1.17801452,-272.25561523
6.20411202,0.87893307,-278.17620850
6.20811202,0.68361461,-278.67974854
6.21211202,1.27567363,-268.31872559
6.21611202,1.37333298,-255.98924255
6.22011202,1.17801452,-235.51132202
6.22411202,1.37333298,-213.08021545
6.22811202,1.86162913,-184.95741272
6.23211202,1.66631055,-149.93742371
6.23611202,2.35602903,-116.65699768
6.24011202,1.86162913,-74.72456360
6.24411202,2.06305122,-33.29569244
6.24811202,2.16071033,6.16473866
6.25211202,2.25836945,49.31790924
6.25611202,2.25836945,89.02249146
6.26011202,2.74666595,124.77491760
6.26411202,2.45368814,159.79490662
6.26811201,3.24106574,194.57073975
6.27211201,2.64900661,221.44229126
6.27611201,3.33872485,240.92834473
6.28011201,2.55134726,261.14685059
6.28411201,2.74666595,270.02774048
6.28811201,2.25836945,272.24035645
6.29211201,2.55134726,271.01962280
6.29611201,3.04574704,265.09899902
6.30011201,2.25836945,250.54170227
6.30411201,2.64900661,232.29162598
6.30811201,2.74666595,206.65606689
6.31211201,1.76396978,176.07653809
6.31611201,2.16071033,143.02499390
6.32011201,1.86162913,104.55640411
6.32411201,2.06305122,63.37168503
6.32811201,2.06305122,27.11569405
6.33211201,2.06305122,-16.52577209
6.33611201,0.87893307,-59.43479538
6.34011201,0.87893307,-98.89522552
6.34411201,1.27567363,-136.38720703
6.34811201,0.78127384,-172.38378906
6.35211201,0.98269600,-201.72734070
6.35611201,1.76396978,-226.88984680
6.36011201,0.98269600,-247.84080505
6.36411201,1.17801452,-265.11425781
6.36811201,0.87893307,-275.46005249
6.37211201,0.87893307,-277.68789673
6.37611201,1.96539199,-274.23931885
6.38011201,0.68361461,-266.35028076
6.38411201,0.78127384,-252.78480530
6.38811201,1.37333298,-228.85829163
6.39211201,2.06305122,-202.71917725
6.39611201,1.66631055,-173.37564087
6.40011201,1.76396978,-137.60795593
6.40411201,2.25836945,-103.09151459
6.40811201,2.35602903,-62.15093994
6.41211201,1.96539199,-20.72206688
6.41611201,2.35602903,19.97436333
6.42011201,2.16071033,61.40323639
6.42411201,2.85042882,102.08440399
6.42811201,2.35602903,136.61610413
6.43211201,2.16071033,171.37667847
6.43611201,2.74666595,204.18406677
6.44011201,2.74666595,231.31503296
6.44411201,2.85042882,246.84895325
6.44811201,2.94808793,263.11529541
6.45211201,3.43638396,273.47634888
6.45611201,2.85042882,274.95651245
6.46011201,2.74666595,270.76019287
6.46411201,2.64900661,258.18655396
6.46811201,2.85042882,242.89678955
6.47211201,2.64900661,219.47384644
6.47611201,2.16071033,194.81489563
6.48011201,2.16071033,165.21192932
6.48411201,1.37333298,129.45950317
6.48811201,2.25836945,91.72337341
6.49211201,1.47099209,53.25479507
6.49611201,1.76396978,9.61332989
6.50011201,1.56865132,-33.05154419
6.50411201,1.56865132,-72.51197052
6.50811201,1.47099209,-108.76796722
6.51211201,1.27567363,-145.75637817
6.51611201,0.48829612,-180.77638245
6.52011201,1.27567363,-211.35592651
6.52411201,1.17801452,-235.26718140
6.52811201,0.98269600,-253.76139832
6.53211201,1.76396978,-267.32687378
6.53611201,1.27567363,-273.73574829
6.54011201,1.17801452,-277.68789673
6.54411201,0.87893307,-271.76730347
6.54811201,1.56865132,-263.63412476
6.55211201,1.27567363,-243.90391541
6.55611201,2.06305122,-222.69354248
6.56011201,1.86162913,-193.83830261
6.56411201,1.86162913,-160.54261780
6.56811201,2.74666595,-125.53787994
6.57211201,1.96539199,-87.55760193
6.57611201,2.55134726,-47.60887146
6.58011201,2.45368814,-5.43229437
6.58411201,2.64900661,35.00473022
6.58811201,2.55134726,76.69300842
6.59211201,2.85042882,114.16973877
6.59611201,3.14340663,150.66987610
6.60011201,2.45368814,185.44570923
6.60411201,2.55134726,213.55325317
6.60811201,2.64900661,236.24377441
6.61211201,3.14340663,253.50199890
6.61611201,2.55134726,266.82330322
6.62011200,2.55134726,271.01962280
6.62411200,2.35602903,270.51605225
6.62811200,2.74666595,268.05929565
6.63211200,2.45368814,253.74613953
6.63611200,2.35602903,235.75547791
6.64011200,2.55134726,213.55325317
6.64411200,2.16071033,184.94215393
6.64811200,2.55134726,153.14187622
6.65211200,1.96539199,114.16973877
6.65611200,1.47099209,79.65330505
6.66011200,1.86162913,39.44517136
6.66411200,1.76396978,-5.92059040
6.66811200,2.06305122,-45.62517166
6.67211200,0.87893307,-85.08559418
6.67611200,1.66631055,-124.30187988
6.68011200,1.17801452,-157.84172058
6.68411200,1.08035517,-192.11399841
6.68811200,0.87893307,-219.48912048
6.69211200,0.87893307,-243.90391541
6.69611200,0.87893307,-259.92611694
6.70011200,1.37333298,-269.79885864
6.70411200,0.78127384,-276.20776367
6.70811200,1.37333298,-278.17620850
6.71211200,1.37333298,-269.79885864
6.71611200,1.56865132,-258.44598389
6.72011200,1.17801452,-237.49502563
6.72411200,1.86162913,-213.32437134
6.72811200,1.37333298,-184.22496033
6.73211200,1.76396978,-151.67698669
6.73611200,1.76396978,-113.19314575
6.74011200,1.76396978,-77.68486023
6.74411200,2.55134726,-34.77584076
6.74811200,3.14340663,7.38547897
6.75211200,2.16071033,46.11346436
6.75611200,2.64900661,88.77834320
6.76011200,3.04574704,126.74337006
6.76411200,2.45368814,159.04721069
6.76811200,3.04574704,193.09059143
6.77211200,2.85042882,219.22970581
6.77611200,3.24106574,244.13279724
6.78011200,3.63170266,257.94241333
6.78411200,2.45368814,269.78359985
6.78811200,2.45368814,273.97991943
6.79211200,3.04574704,272.98806763
6.79611200,2.45368814,262.62701416
6.80011200,2.35602903,251.04524231
6.80411200,2.55134726,230.32318115
6.80811200,2.16071033,202.45977783
6.81211200,2.16071033,172.61268616
6.81611200,2.06305122,141.30068970
6.82011200,1.47099209,103.80870056
6.82411200,1.37333298,64.36353302
6.82811200,1.47099209,25.63554573
6.83211200,1.96539199,-16.28162384
6.83611200,1.47099209,-56.47449875
6.84011200,0.98269600,-97.65922546
6.84411200,0.78127384,-134.15936279
6.84811200,1.27567363,-170.41534424
6.85211200,1.17801452,-202.47503662
6.85611200,1.27567363,-228.36999512
6.86011200,1.17801452,-252.03709412
6.86411200,0.68361461,-265.35842896
6.86811200,1.17801452,-275.71945190
6.87211200,1.37333298,-277.68789673
6.87611200,0.98269600,-277.19961548
6.88011200,1.56865132,-267.08270264
6.88411200,1.27567363,-250.06864929
6.88811200,1.56865132,-231.33029175
6.89211200,1.37333298,-203.45162964
6.89611200,2.25836945,-174.85578918
6.90011200,1.96539199,-138.35565186
6.90411200,2.25836945,-101.12306976
6.90811200,2.64900661,-62.63924026
6.91211200,2.35602903,-19.48606682
6.91611200,2.64900661,21.45451164
6.92011200,2.94808793,60.65553284
6.92411200,2.94808793,103.56455231
6.92811200,2.64900661,139.82054138
6.93211200,3.14340663,173.11624146
6.93611200,3.14340663,201.95622253
6.94011200,2.85042882,228.84303284
6.94411200,2.25836945,248.81739807
6.94811200,3.04574704,263.86300659
6.95211200,2.74666595,270.76019287
6.95611200,3.04574704,273.47634888
6.96011200,2.64900661,271.50790405
6.96411200,2.55134726,257.45413208
6.96811200,2.16071033,243.88864136
6.97211200,2.25836945,221.19813538
6.97611199,2.16071033,195.79148865
6.98011199,1.37333298,163.48764038
6.98411199,1.96539199,130.45135498
6.98811199,1.37333298,90.99093628
6.99211199,1.66631055,49.80620575
6.99611199,1.47099209,13.30606937
7.00011199,0.98269600,-31.32724953
7.00411199,1.27567363,-72.02368164
7.00811199,1.17801452,-112.21655273
7.01211199,1.86162913,-144.76452637
7.01611199,1.08035517,-182.50068665
7.02011199,1.47099209,-210.60821533
7.02411199,1.08035517,-236.50317383
7.02811199,1.27567363,-255.48570251
7.03211199,1.17801452,-270.04302979
7.03611199,1.27567363,-278.42034912
7.04011199,0.98269600,-279.16806030
7.04411199,0.78127384,-271.52316284
7.04811199,1.56865132,-261.16210938
7.05211199,1.86162913,-243.65975952
7.05611199,0.68361461,-222.69354248
7.06011199,1.56865132,-193.83830261
7.06411199,1.86162913,-162.52632141
7.06811199,2.35602903,-126.02617645
7.07211199,1.96539199,-88.79360199
7.07611199,2.25836945,-48.34131622
7.08011199,2.64900661,-7.64488602
7.08411199,2.74666595,34.51643372
7.08811199,2.25836945,73.97686005
7.09211199,3.14340663,114.65803528
7.09611199,3.04574704,150.66987610
7.10011199,3.04574704,181.00527954
7.10411199,2.85042882,212.82081604
7.10811199,3.24106574,235.00776672
7.11211199,2.35602903,253.50199890
7.11611199,3.04574704,267.31161499
7.12011199,2.64900661,272.24035645
7.12411199,2.35602903,272.74389648
7.12811199,2.85042882,266.57916260
7.13211199,2.55134726,254.98213196
7.13611199,2.25836945,237.96806335
7.14011199,2.45368814,211.58480835
7.14411199,1.96539199,183.96556091
7.14811199,1.66631055,152.39416504
7.15211199,1.37333298,115.40573883
7.15611199,1.76396978,80.38574982
7.16011199,2.35602903,38.46857834
7.16411199,1.17801452,-5.43229437
7.16811199,1.27567363,-45.13687515
7.17211199,1.08035517,-84.35315704
7.17611199,1.66631055,-122.31817627
7.18011199,0.98269600,-158.08587646
7.18411199,0.58595538,-191.86985779
7.18811199,0.48829612,-218.49725342
7.19211199,1.47099209,-242.66790771
7.19611199,0.78127384,-258.44598389
7.20011199,1.27567363,-272.01147461
7.20411199,1.37333298,-278.67974854
7.20811199,0.87893307,-277.93206787
7.21211199,1.47099209,-268.07455444
7.21611199,0.87893307,-257.95767212
7.22011199,1.96539199,-235.26718140
7.22411199,1.56865132,-212.83607483
7.22811199,2.06305122,-184.95741272
7.23211199,1.56865132,-150.92927551
7.23611199,1.66631055,-112.46070099
7.24011199,2.64900661,-76.44886017
7.24411199,2.74666595,-34.04339600
7.24811199,2.35602903,8.37732983
7.25211199,2.74666595,49.31790924
7.25611199,2.74666595,89.26663971
7.26011199,3.24106574,126.49921417
7.26411199,2.85042882,164.47949219
7.26811199,3.14340663,193.33474731
7.27211199,3.43638396,219.96214294
7.27611199,3.33872485,242.16435242
7.28011199,2.35602903,258.43072510
7.28411199,3.33872485,267.79989624
7.28811199,2.74666595,274.71234131
7.29211199,3.04574704,270.76019287
7.29611199,2.74666595,262.87115479
7.30011199,2.94808793,248.08494568
7.30411199,2.94808793,228.35473633
7.30811199,1.86162913,206.65606689
7.31211199,1.66631055,174.09283447
7.31611199,2.25836945,142.78083801
7.32011199,1.66631055,103.07625580
7.32411199,2.25836945,64.36353302
7.32811198,1.08035517,21.45451164
7.33211198,1.66631055,-18.99777031
7.33611198,1.08035517,-57.46635056
7.34011198,0.58595538,-99.13937378
7.34411198,1.37333298,-136.63136292
7.34811198,0.87893307,-169.92704773
7.35211198,0.68361461,-200.50660706
7.35611198,1.08035517,-226.64569092
7.36011198,1.86162913,-250.06864929
7.36411198,1.08035517,-266.83856201
7.36811198,1.08035517,-276.45190430
7.37211198,0.87893307,-278.67974854
7.37611198,1.17801452,-272.75915527
7.38011198,1.66631055,-265.60256958
7.38411198,1.56865132,-250.80110168
7.38811198,1.27567363,-232.81044006
7.39211198,1.86162913,-206.16777039
7.39611198,2.25836945,-175.83238220
7.40011198,1.86162913,-140.82765198
7.40411198,1.17801452,-100.86367035
7.40811198,2.16071033,-60.42664337
7.41211198,2.25836945,-21.95806694
7.41611198,3.33872485,20.21851158
7.42011198,2.85042882,61.40323639
7.42411198,1.96539199,102.08440399
7.42811198,3.04574704,139.33224487
7.43211198,3.24106574,173.60453796
7.43611198,3.33872485,205.42007446
7.44011198,2.94808793,229.59072876
7.44411198,2.94808793,248.81739807
7.44811198,3.33872485,263.11529541
7.45211198,3.04574704,271.50790405
7.45611198,2.74666595,274.46820068
7.46011198,2.25836945,271.26376343
7.46411198,2.74666595,257.94241333
7.46811198,2.74666595,245.12464905
7.47211198,2.55134726,224.64672852
7.47611198,2.35602903,196.29504395
7.48011198,1.96539199,163.73178101
7.48411198,2.06305122,130.69551086
7.48811198,1.37333298,91.23508453
7.49211198,1.66631055,49.31790924
